"","X","FC","pval","adj_pval"
"231","IBSP",-4.71315997720828,0.0288697314027086,0.644703351862592
"232","APOD",0.262148706012511,0.801381854359156,0.966316687714136
"233","H9GZU8",0.392463454756296,0.646317251740048,0.921796736088265
"234","COL6A3",0.650276338950878,0.17913129868461,0.78444692331433
"235","HBA",1.78412142824663,0.13677902758158,0.74373596247484
"236","DPT",0.650093208749446,0.118010375771184,0.733350192292359
"237","PIDD1",0.0656729383011676,0.960482132482553,0.985280100933814
"238","H3-3A",-0.877534699448576,0.545676667108747,0.890135063221143
"239","ACTB",0.691840706976127,0.274899645120564,0.806831937404516
"240","PAM",0.56935207716414,0.31464916441972,0.806831937404516
"241","CHAD",0.641393929736601,0.297341560749426,0.806831937404516
"242","PCOLCE2",1.10479871158262,0.181545892001952,0.78444692331433
"243","ALDOC",0.316763173827855,0.767185650712431,0.966316687714136
"244","DDX5",-2.25392361041269,0.518393603019695,0.890135063221143
"245","NTS",0.343206704981547,0.78137175587883,0.966316687714136
"246","F6R013",0.679483893436029,0.380313543101957,0.84197415783326
"247","ASPN",0.536152544711637,0.487985912261027,0.890135063221143
"248","WAS",1.42547990674906,0.192207804008871,0.78444692331433
"249","TGFB1",1.12037260391149,0.275127093739367,0.806831937404516
"250","GAS6",0.627297212473112,0.697562929829525,0.963301188812201
"251","FBLN1",0.725393429282068,0.339977314454924,0.825571598218557
"252","ECM2",1.06307360183215,0.0257214120563456,0.644703351862592
"253","ENAM",-0.870588500683878,0.692742320917833,0.961732690210396
"254","LRRC17",-0.663130177974235,0.492100041727432,0.890135063221143
"255","CLEC11A",0.920435569036506,0.20387129857706,0.798205675919398
"256","PODN",0.647878712587254,0.479578654853648,0.890135063221143
"257","SERPINB1",0.829158912509595,0.362787247322284,0.84197415783326
"258","AMTN",0.796309711408117,0.290769358971053,0.806831937404516
"259","MMP2",0.935928463594788,0.0225909610008244,0.644703351862592
"260","UBA52",0.923099280205495,0.0884151642486375,0.686964559494554
"261","OMD",0.904176144004879,0.124975477495816,0.736496162329882
