"","X","FC","pval","adj_pval"
"50","RBM41",-0.986618331915135,0.0126140835736358,0.115739749280904
"51","CHAD",-0.706494503645324,0.125684289264938,0.361587346617649
"52","C1QB",-0.430831276337809,0.258175140296739,0.518716749017186
"53","C1QC",-0.719601685228373,0.158868586763248,0.413193373157038
"54","CTHRC1",-0.350032126529186,0.257166061132823,0.518716749017186
"55","COL5A2",-0.616044273227629,0.121488081041487,0.361012877185783
"56","SERPINH1",-1.00481935407849,0.0711970215904501,0.283581955289945
"57","MSN",-0.532691246210703,0.179230583419202,0.440082606235881
"58","IGHM",2.21165886822241,0.00017084539316038,0.0223380351557202
"59","C6",-0.459344453396927,0.375855751089113,0.632898532031241
"60","ANXA5",-1.46658205953851,0.0075249474188214,0.0937035119057998
"61","VCAN",-1.87226829569434,0.0151334774087999,0.12975096204594
"62","BGN",-0.130511237373344,0.726883019595015,0.882041343963325
"63","ITIH4",1.37043980642793,0.00803927774124527,0.0974995088181431
"64","HSPA8",-0.956684143287845,0.0614905624826485,0.267507546739552
"65","F2",0.441147004822774,0.188470097464983,0.446186223453644
"66","MMP20",-1.17578874307186,0.0158012377977726,0.133291086584437
"67","PCNP",-2.48562837665594,0.00251937595705603,0.0627444583590622
"68","COL5A1.1",-0.591910633563039,0.135370851605188,0.368915547531557
"69","COL11A1",-1.73413202242588,0.0143827602891436,0.125369727187035
"70","GPC6",-1.90001755612628,0.00404771412827139,0.0657990051230943
"71","ADAMTS3",-0.162403218729569,0.679229180748225,0.857180482011902
"72","TGM2",-1.26530319280083,0.0515584308467687,0.246648024083783
"73","ANXA2",-0.553545086379682,0.253861933037016,0.514611592939378
"74","F7BF53",-1.33459249505512,0.0125358205774108,0.115739749280904
"75","HNRNPK",-1.34208966366065,0.0825354585770645,0.299764200248644
"76","UBA52",-0.679407719655877,0.120086907371393,0.358888300315648
"77","EPYC",-1.59087186483954,0.00820263554110573,0.0974995088181431
"78","GNB1",-0.444491548732032,0.321221044445409,0.579305538775687
"79","ECM1",0.0663580532064749,0.864462942790738,0.952082838510945
"80","IGFBP6",-1.35347648419619,0.0165277891155586,0.135063026678705
"81","A0A5F5PGW4",3.61196072949328,0.00016226312294131,0.0223380351557202
"82","FSTL1",-1.32011220706068,0.0235813153654982,0.162276683370468
"83","MAN1A1",-0.830490015490486,0.0618898913106803,0.267507546739552
"84","PLA2G2A",-1.34053900877964,0.126591195354848,0.361587346617649
"85","HIPK1",-0.716292948699483,0.0762587540631731,0.286930419964313
"86","ITIH2",0.875831200087127,0.0706178963668507,0.283581955289945
"87","SPARC",-0.784917233243387,0.130131780383283,0.362015537981155
"88","GAS6",-1.07863837446147,0.0171181986569016,0.137735659962455
"89","CLEC3B",0.179370227636284,0.618751979261503,0.823428206498133
"90","TCN2",-1.03182380197919,0.0386868074895535,0.212981055968805
"91","ACTR3B",0.196282726121151,0.706527520365154,0.872327578922005
"92","PSMA5",-2.44159981420456,0.00373827927554819,0.0652634587671667
"93","TIMP1",-0.891414611879615,0.0401503309728945,0.217443188695027
"94","NUCB2",-1.65199563762497,0.0135248104469525,0.120811124755633
"95","PPIB",-0.892092412473993,0.058397533731648,0.263640283493914
"96","A0A3Q2H1L4",-0.0573064401917769,0.85807451135808,0.952082838510945
"97","THBS4",-0.866200029130747,0.111640175416059,0.340975328484726
"98","A0A3Q2ID60",0.754547393629707,0.0478582578356949,0.23912158856838
"99","CPE",-0.632895421764161,0.201044241517425,0.46116727330532
"100","A0A5F5Q393",4.64960734762561,0.00067980328548007,0.044461297947127
"101","LUM",0.0520876696442372,0.901104332973261,0.966761038504128
"102","PSAP",-1.87145188605495,0.0725360137927535,0.284924524336948
"103","NUCB1",-0.738337133497836,0.101315641654225,0.330403675237125
"104","CFD",-0.528283723227062,0.173093878859343,0.432814735831106
"105","EEF1A1",-0.831455059609226,0.159589027490863,0.413193373157038
"106","COL6A3",-0.381896757308422,0.396628655435592,0.650115320742549
"107","COL24A1",-0.907452256739276,0.0553786017693257,0.256309811728826
"108","MYH9",-0.852595358493742,0.074677660937007,0.285083333358063
"109","IGFALS",-0.453010598457571,0.251275669278558,0.51291116050831
"110","GPR108",-2.30566852585165,0.0595709521189756,0.264030575917155
"111","SERPINC1",-0.164193065833743,0.625217827270427,0.827820059904894
"112","PFKM",-1.11923441088951,0.110168581737164,0.340975328484726
"113","TUBB4B",-0.822128866398014,0.0740912721029156,0.284924524336948
"114","A0A5F5PR55",-1.27694923011724,0.111016601383967,0.340975328484726
"115","APP",-0.636915261074098,0.21382625296833,0.471861309292982
"116","FAM20C",-0.693432115509765,0.101820376340546,0.330403675237125
"117","PDIA3",-0.688251737030054,0.0966198610941925,0.326014111950082
"118","FBN2",-1.60328198186927,0.0184088515335136,0.145876202303448
"119","ZMAT1",-2.07884508208882,0.0136287884523564,0.120811124755633
"120","HSPG2",-0.781740345249542,0.0780576563079207,0.289609627950724
"121","AFP",0.0875706028782375,0.93235285282307,0.979404673587799
"122","PLG",0.765022945729093,0.0870565506232181,0.311853260109199
"123","CTSF",-1.05374034287992,0.0480072022938431,0.23912158856838
"124","SMPDL3A",-2.04750873948333,0.105085073196394,0.335118861473867
"125","CHMP5",-0.513280684867297,0.706079642634443,0.872327578922005
"126","CFL2",-1.11116192806957,0.0739955871485332,0.284924524336948
"127","HNRNPA2B1",0.118430128411507,0.832721053436796,0.950188627828098
"128","F7C5F1",-1.31378496389123,0.0221446047879282,0.16024080574001
"129","DNAJC3",-0.598496590360053,0.163888916754821,0.418116602257423
"130","EXOC3L4",-1.31337553376384,0.0670379713924901,0.273912961236503
"131","ZFYVE27",-0.942023037931161,0.107338006621944,0.338179382308897
"132","CD81",-0.689756680688983,0.20641736562055,0.467343213071634
"133","MRC2",-0.577855386168132,0.385731641876743,0.644529229078391
"134","CLU",0.603476292222918,0.216565174828029,0.475897421996047
"135","AKAP11",1.76932525303619,0.00351933422344978,0.0652634587671667
"136","VTN",0.0289706669663445,0.949811630371346,0.980412663112704
"137","SIL1",-1.45031364918419,0.0339561224755953,0.20127624089297
"138","IDUA",-1.38080390597463,0.434651927515786,0.680409178080626
"139","TUBA1A",-0.935881565527737,0.165143242693316,0.418486552763487
"140","LYZ",-0.310780281243712,0.345687578255829,0.602648678092661
"141","SERPINF1",-0.242521689165379,0.547669392779245,0.776009795595026
"142","C8B",-0.0876062535865287,0.837684850326773,0.950188627828098
"143","TMEM132C",-1.31706482606304,0.0461724527338791,0.236746988037439
"144","APOA1",1.78459122791561,0.0047892051790424,0.0715644088182622
"145","LOC111771316",-0.760871534465572,0.128773663198769,0.361864482339751
"146","CHID1",-0.848263561612093,0.0737369930964296,0.284924524336948
"147","SNRPB",-1.07991290977973,0.373303988253401,0.632898532031241
